CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
714712667,Attrited Customer,44,F,3,High School,Divorced,Less than $40K,Blue,28,5,2,3,1584.1060885463664,1211,-181.1925630848624,0.6590457195701617,2404,53,0.7945007442382075,0.6586002114730407
721820941,Attrited Customer,31,F,2,Unknown,Married,Unknown,Blue,21,3,1,2,6675.190603279283,0,7584.453221677879,0.3517754293142354,765,30,0.08176855630130998,0.0
241978237,Existing Customer,40,F,4,Graduate,Divorced,Less than $40K,Blue,36,5,4,3,1697.8473224762524,975,459.72055032933775,0.44687087306142625,4258,59,0.6355884993745817,0.6348138763278827
892588801,Existing Customer,50,F,1,Graduate,Married,Less than $40K,Blue,44,3,1,3,3098.844831032045,1602,1220.7109611824517,0.923243545936111,5440,84,0.7667430007334886,0.6404542320198878
950444574,Existing Customer,41,F,2,Graduate,Married,$40K - $60K,Blue,36,6,1,3,10632.425840480337,1355,9593.286719882162,0.9197722980839441,3841,88,0.7823745509914385,0.1530901071043431
308267385,Attrited Customer,49,M,1,Uneducated,Single,$120K +,Blue,29,5,3,3,5100.016898491413,18,5959.030875150174,0.8067875330371942,8773,69,1.0012177623807939,0.0
815792614,Existing Customer,53,F,2,Unknown,Single,$40K - $60K,Blue,43,3,4,4,5497.962196708342,2547,3402.8309761777555,0.6959103738787398,1856,44,1.038230300741814,0.4100390090679545
459322136,Existing Customer,45,M,3,Unknown,Married,$80K - $120K,Blue,40,6,1,1,11333.824038623612,909,9400.848623704336,0.9631820540723186,4837,67,0.7301870462782998,0.06342821240785927
229569022,Existing Customer,55,M,3,Doctorate,Single,$60K - $80K,Blue,42,4,2,3,9778.68867484458,7,9219.483190530944,0.6380181023390226,2938,76,0.7869048997446508,0.01892655128682734
396962838,Existing Customer,45,M,4,Uneducated,Married,$60K - $80K,Silver,33,5,2,4,26219.420885314074,733,24747.788008116215,0.5887250723265282,2073,51,0.8260415924071958,0.028535373613598983
866430802,Existing Customer,33,F,3,Graduate,Married,Less than $40K,Blue,21,5,1,3,1782.636968198165,0,694.1326206819216,0.90204191012695,4395,72,0.6632759454190972,0.007745308895584895
515430397,Existing Customer,43,F,3,High School,Single,Unknown,Blue,31,5,7,4,9835.786033791068,1893,7753.30601167294,0.5066214158406893,3502,64,0.728971050041889,0.1655358729174063
693212802,Attrited Customer,53,F,1,Graduate,Married,$40K - $60K,Blue,47,6,4,3,1200.2258365464827,395,1044.7738122209878,0.7124635720491379,2651,44,0.46784718883463944,0.2375795039317506
484674250,Existing Customer,53,M,0,High School,Single,$80K - $120K,Blue,44,1,3,2,19555.86839480172,1459,19376.2242422542,0.8011270573056923,4720,74,0.7864545907445383,0.10196642119919595
256533037,Existing Customer,58,M,2,College,Married,$80K - $120K,Blue,44,3,3,2,11554.672490205121,2381,8803.062280781567,0.48127913804198513,1656,27,0.841240032702197,0.21174981203366727
947821976,Existing Customer,44,F,3,Graduate,Single,$40K - $60K,Blue,39,4,4,0,2062.4312308800136,1624,-188.49680945619144,0.7598789314967065,4890,71,0.5322183666198083,0.963800839817632
205887047,Attrited Customer,47,F,3,Graduate,Single,Less than $40K,Blue,37,5,3,4,7209.47776050441,70,8056.135700338583,0.6184352703006883,410,10,0.6243379909310995,0.014570752906840376
207393399,Existing Customer,42,M,1,Graduate,Unknown,$80K - $120K,Blue,36,2,1,2,5277.837712175564,1517,4369.875800150178,0.6953654769220912,7242,77,0.7201477160387619,0.32216833252848276
472821759,Existing Customer,37,M,2,High School,Married,$60K - $80K,Blue,30,4,1,2,2251.304763474571,1209,1188.4264273938784,0.7117728722994623,1533,56,0.5768268184740284,0.5773135670775951
949622113,Attrited Customer,29,M,2,Graduate,Married,Less than $40K,Silver,17,1,1,4,10453.42835281843,751,9061.957700040017,0.9334574831767457,8890,63,0.6038948489129856,0.04094261147635484
562899754,Attrited Customer,48,M,3,College,Single,$60K - $80K,Blue,38,5,3,2,21557.046487981526,65,22417.148770151496,1.0378617270063275,4543,52,0.5086216457020597,0.01739404803087998
141171056,Existing Customer,46,F,4,Graduate,Single,Unknown,Blue,37,4,3,2,17359.90501418961,1090,15961.202747284986,0.9326360797879796,1459,42,0.38874852794348974,0.07074450887625455
933011891,Existing Customer,35,F,2,Doctorate,Married,$40K - $60K,Blue,27,6,1,0,2671.2802502919812,1527,-221.37692682381532,0.5761123048570361,4572,65,0.6471619577417214,0.8116957304438778
944414525,Attrited Customer,51,F,1,Graduate,Married,Less than $40K,Silver,45,6,3,3,12658.98782266811,790,13470.176270487016,0.3829608564915327,1860,43,0.6167504223428897,0.06388773447406217
560019896,Existing Customer,45,F,3,Unknown,Single,Less than $40K,Blue,31,5,4,1,2338.576807629447,1371,689.5520772649511,0.8531999545645291,4360,85,0.7158304731728163,0.6383464682333269
399700622,Existing Customer,54,F,3,Unknown,Married,Less than $40K,Blue,36,6,2,4,1814.2840473060164,2279,719.2756724471651,0.4969690932922344,1467,30,0.5893747953966577,0.8601875975494702
260689139,Existing Customer,51,M,1,Graduate,Married,$120K +,Gold,38,2,3,2,34770.94434656715,2438,32216.773896998722,0.9619742017685574,12945,116,0.6372566005903876,0.06682547901426512
754377799,Existing Customer,34,F,3,High School,Married,Less than $40K,Blue,21,2,1,3,3711.8428014506076,1080,1325.438709501433,0.7211458977461515,4154,63,0.8413263566936268,0.4350551735473539
148641558,Existing Customer,63,F,0,Uneducated,Single,$40K - $60K,Blue,55,3,6,5,2028.767522732973,20,1784.5823170932363,0.8987062362094022,3345,70,0.6041835525292659,0.0
975436206,Existing Customer,56,M,3,Graduate,Married,$80K - $120K,Blue,47,5,2,4,15557.242805233309,1306,13603.90266466122,0.5288286241538493,1341,57,0.44744082068075164,0.04766085219511183
502548286,Existing Customer,57,M,3,High School,Married,$60K - $80K,Blue,46,5,3,2,8217.70063327307,1310,7248.526678940815,0.9657939681233564,2397,48,0.688206570843942,0.16454666436623816
437238429,Attrited Customer,49,F,4,Unknown,Single,Less than $40K,Silver,36,1,2,3,9697.976815878752,2444,8238.657097587404,0.4272106970158842,1420,38,0.44638827353913296,0.25979699621482266
709986567,Existing Customer,44,M,1,Graduate,Single,$60K - $80K,Blue,36,4,3,4,18842.36377830016,930,19139.135150434773,0.6680769402425352,1523,37,0.6481588177078398,0.05174373532481019
131906764,Existing Customer,58,F,2,Uneducated,Married,Less than $40K,Blue,45,3,4,4,1889.6845689904378,1561,88.58242739556522,0.6276330338740389,931,39,0.41184273669170945,0.7738421254806723
365422644,Existing Customer,53,M,2,Graduate,Married,$60K - $80K,Blue,46,6,2,3,6086.217971250893,1188,4704.615524488733,0.645747613441577,1172,24,0.9911349941649661,0.21509252869755152
238081111,Existing Customer,34,F,3,Unknown,Divorced,Less than $40K,Blue,28,4,2,3,1162.6502208235124,816,292.4779559924952,0.718241172580487,4551,64,0.83280421633262,0.6057772717830401
514863218,Existing Customer,74,M,0,High School,Married,$40K - $60K,Blue,36,5,4,2,3838.605191114166,1144,3069.353592369635,1.369562202621515,1948,33,1.6198950302608315,0.2551757939602566
461080445,Existing Customer,36,M,2,High School,Single,$40K - $60K,Blue,31,6,3,4,3112.9156485441326,0,2034.128955840501,0.7086074779038332,4117,83,1.088960091258446,0.009535948451433608
667051012,Attrited Customer,41,F,3,Uneducated,Unknown,Unknown,Blue,35,2,3,1,13434.052741284993,0,13403.795476344836,0.36135429977005357,1841,28,0.9027541551803695,0.020975538074230877
652321401,Existing Customer,42,F,5,College,Single,Less than $40K,Blue,28,4,3,2,2565.4066483698234,1891,1357.9875332774377,0.8622726429228048,4369,82,1.0427277439343956,0.6173402221010111
124401684,Existing Customer,50,M,2,High School,Single,$60K - $80K,Blue,47,6,2,4,5667.876550116883,792,5207.06126477906,1.0037331185693337,5058,86,1.0775217982499483,0.12148346081106622
125856331,Existing Customer,46,F,2,Graduate,Married,Less than $40K,Blue,31,2,1,2,2359.984639987867,1189,-300.0291390743455,0.7989422858791166,8197,80,0.6999241970101693,0.5998710552804367
502093229,Existing Customer,49,M,4,High School,Married,$80K - $120K,Blue,41,2,3,2,7315.86262725105,2182,5312.092432197033,0.7057658454333613,8128,91,0.6823029106571906,0.26568241600709747
852093211,Existing Customer,51,F,1,Graduate,Single,Less than $40K,Blue,38,4,3,4,4446.265144572366,662,2685.553968830218,0.6785961138849206,3463,75,0.6494489314341887,0.16583599008079097
719640985,Existing Customer,47,M,2,Unknown,Married,$120K +,Blue,37,6,4,2,,28,11052.922841587913,1.0077932227078383,2794,49,1.2323419557739914,0.017584390760488202
474613938,Existing Customer,50,M,2,Graduate,Married,$120K +,Blue,42,3,3,0,24063.759685133715,1602,22826.85190531905,0.8467768574878662,1852,39,0.5194430367717467,0.05038128252999664
715872706,Existing Customer,51,M,1,Doctorate,Married,,Blue,43,5,3,4,8424.58023437443,1255,6397.970700851003,0.5503834941987157,3580,74,0.7691454626239497,0.15087373225273085
321470788,Existing Customer,55,M,3,Graduate,Married,$80K - $120K,Blue,35,3,5,3,25354.244560009065,1774,24240.619729743925,0.4478507925373181,1587,53,0.8514061296268517,0.11903521875784356
300216228,Existing Customer,47,M,2,Graduate,Unknown,$40K - $60K,Blue,37,3,3,1,767.4894166877054,1380,-291.06902399893124,0.8892964536538408,4139,81,0.6610550179850946,0.6157210281171264
422978726,Existing Customer,41,M,4,Uneducated,Divorced,$60K - $80K,Blue,31,4,1,2,5866.75934271748,29,6678.945741620809,0.6349440685689143,878,30,0.6990566385254768,0.0
685827427,Existing Customer,57,F,3,College,Single,$40K - $60K,Blue,37,3,1,5,7166.709857500011,1480,6042.223999292182,0.7849050257919601,4191,72,0.8341083026496796,0.1913031198608338
250704846,Existing Customer,51,F,0,Unknown,Married,Less than $40K,Blue,38,4,3,2,2815.0348200206563,965,-494.07296437416346,0.5565127639140107,4335,86,0.839553574638786,0.6662495035942966
143054496,Existing Customer,35,F,3,Graduate,Married,Less than $40K,Blue,20,3,1,1,2271.2492643259416,525,2459.339271391112,0.9842422785281358,4817,76,0.9822494699164,0.27245060210789684
722906200,Existing Customer,44,F,5,Unknown,Unknown,Less than $40K,Blue,37,2,2,2,6041.536959489367,2009,4319.557715339584,0.6174869067240099,13821,116,0.6680623943797781,0.3616562209803289
320008771,Existing Customer,50,F,3,Graduate,Single,Unknown,Blue,37,4,3,5,18188.613690461152,611,16651.288071307616,0.9430236757173126,3691,65,0.7970151789377566,0.008107916051404679
439345601,Existing Customer,58,F,2,Graduate,Married,Less than $40K,Blue,39,3,4,3,3562.11631947138,1116,2558.141317053937,0.6974596003526492,1515,29,0.631541574815534,0.21928534504807984
373525544,Existing Customer,54,F,3,Post-Graduate,Single,$40K - $60K,Blue,46,4,3,2,5378.2516203001105,954,2924.3189219716996,0.8557094942932469,3391,71,0.89459479741859,0.2287373694894812
334619663,Existing Customer,36,M,1,Graduate,Single,$80K - $120K,Blue,28,3,2,4,3939.67553108866,1647,1344.1082253631334,0.638440624127386,3039,63,0.611770604024156,0.4528262077408011
332642626,Attrited Customer,40,F,3,Uneducated,Single,Less than $40K,Blue,35,6,2,3,1901.6106330578352,1037,363.42641365488896,0.684106784560268,4561,80,0.8284872223241221,0.5185026765293255
307946675,Existing Customer,47,F,2,Graduate,Married,Less than $40K,Blue,30,5,1,1,773.2023990442565,1586,1418.37565245207,0.8821559948601398,4713,89,0.8138765770645116,0.7022522363062442
757545725,Existing Customer,50,M,5,Graduate,Single,$80K - $120K,Blue,41,2,3,2,5016.599447631193,1522,3878.705385313701,0.535109409665407,4108,74,1.1240354470347111,0.29460607106191516
479179936,Attrited Customer,48,M,4,Doctorate,Single,$80K - $120K,Blue,29,3,3,4,,460,5342.870924362997,0.5590451098534992,1837,45,0.5280569416752369,0.052431446463251555
493955668,Existing Customer,55,F,4,High School,Single,Less than $40K,Blue,36,3,1,5,8344.971358385443,2123,6821.91440763986,0.7200713857003203,2107,49,0.824815347299671,0.275363551638429
913567254,Attrited Customer,43,F,2,College,Married,Unknown,Blue,36,1,2,6,3982.4585004591163,2487,1299.2793475492108,0.48574466506402686,2244,59,0.6160018759275038,0.6391168184776016
632957631,Existing Customer,52,F,2,Uneducated,Married,Less than $40K,Blue,43,3,5,3,6875.507956163759,554,5319.24182163103,1.0423831785955624,2621,58,0.8229954976184263,0.09417676232102373
730879635,Existing Customer,44,M,3,Post-Graduate,Divorced,$80K - $120K,Blue,36,6,4,2,18083.62028991428,1573,16229.938720583514,0.9372203256746825,1376,47,0.9460592754751431,0.08329359574698471
365010136,Existing Customer,43,F,4,Uneducated,Single,Less than $40K,Blue,24,2,2,2,3181.1572245084462,2317,15.838003239235377,0.6787349824911597,4315,85,0.6369259494412721,0.652930418970376
504545637,Attrited Customer,62,M,0,Post-Graduate,Single,$60K - $80K,Blue,44,5,3,2,11077.607486122746,0,11857.857330083983,1.0005775826179861,5023,63,0.598046706901379,0.0
391811328,Existing Customer,39,M,1,High School,Unknown,$40K - $60K,Blue,29,5,2,5,3179.3194990155857,0,2294.314971240893,0.8391947367125773,4871,59,0.749919459155528,0.0
307953180,Existing Customer,60,M,1,High School,Divorced,$40K - $60K,Blue,53,2,3,3,8757.796838250022,1747,7815.342945833364,0.6759346756181335,7457,98,0.6194738952011418,0.19126938282746156
210920367,Attrited Customer,49,F,3,Graduate,Divorced,Less than $40K,Blue,36,3,3,3,1208.3001115083187,0,1558.545653391422,0.39936175770468235,2034,42,0.5390763762344252,0.003590434209957001
540080392,Existing Customer,44,M,3,Uneducated,Single,$40K - $60K,Blue,29,3,3,3,997.9780931195388,0,2746.947860451043,0.7960454938167066,4365,62,0.608288945356748,0.008886027407864153
584315976,Existing Customer,49,M,3,Unknown,Married,$60K - $80K,Blue,36,6,3,3,7936.8333897215325,1577,6111.868924931754,0.6898415868959007,4699,96,0.5671375297279002,0.21945655447806098
757896716,Existing Customer,57,M,1,High School,Single,$80K - $120K,Blue,45,1,6,2,15739.643614701554,1445,12674.079579104786,0.6507859951428022,7229,80,0.6114032554108293,0.0789198556096756
347305549,Existing Customer,62,F,1,Uneducated,Unknown,Less than $40K,Silver,36,6,1,3,12751.137685667129,966,11490.968229990935,1.068934533817687,4320,75,0.6887852640958978,0.059385910402873734
366307743,Existing Customer,60,F,1,Doctorate,Married,$40K - $60K,Blue,47,4,2,4,7990.925353169274,2402,7076.905882805741,0.6627363961314543,1837,49,0.4699846649711985,0.2619384674972268
681414976,Existing Customer,62,F,0,Graduate,Divorced,$40K - $60K,Blue,50,3,3,4,11060.588061864724,2414,9137.01734600073,0.7809671034991258,3787,57,0.8326703683517357,0.1970737196120047
409807069,Existing Customer,46,F,0,Graduate,Single,Unknown,Blue,35,6,1,2,8042.269396265659,2027,6940.843171642359,0.755820502199421,3527,76,0.5731016687825881,0.22425940117129392
822603787,Existing Customer,54,F,2,Graduate,Married,Less than $40K,Blue,45,5,2,4,2823.6317674854763,1676,1581.1622329882293,0.7854730403527355,1692,36,0.4278867411856122,0.6233827854025484
274271575,Existing Customer,55,F,0,Graduate,Single,Less than $40K,Silver,50,1,3,3,10564.047611430908,1786,10673.126164840905,0.8643727175254388,8081,105,0.7759360811071806,0.14861078463445315
962631389,Existing Customer,49,F,4,Unknown,Unknown,Less than $40K,Blue,29,6,4,4,4892.6570138188745,2528,-68.46481114286325,0.7686062509447674,4369,68,1.293649208254691,0.7596983916232513
796462589,Attrited Customer,37,M,2,Graduate,Single,$120K +,Blue,36,5,2,1,33591.64419291294,1105,34166.84844320344,0.42709890351956153,1734,35,0.33356625262105655,0.035828784475687596
164141906,Existing Customer,31,M,1,Unknown,Single,$40K - $60K,Silver,16,3,3,1,18070.443487648903,2621,15300.854063515511,0.7031905494967088,14757,112,0.6015278452530597,0.15589829866649654
783287668,Existing Customer,42,F,3,High School,Married,Less than $40K,Blue,33,5,2,4,6246.365090961001,12,6587.860786859509,0.9544261198894153,4189,84,0.8502346688867761,0.0
428010369,Existing Customer,50,M,1,Graduate,Married,$120K +,Gold,37,2,3,1,33179.65239793511,2328,31744.34577761488,0.9432705534824107,12763,113,0.6329075107431442,0.07001128010960211
546116311,Existing Customer,56,F,2,Graduate,Married,Less than $40K,Blue,47,5,3,2,2373.142243629712,766,2823.410623895612,1.1861977025697366,1463,30,0.6004275676110014,0.22905910684122
160482740,Attrited Customer,49,M,3,Unknown,Single,$80K - $120K,Blue,44,1,3,4,4672.340526199966,0,4088.338420231393,0.6721191791199312,1547,48,0.5464712731335951,0.018783064271472513
482510812,Existing Customer,44,F,3,Post-Graduate,Married,Less than $40K,Blue,33,2,3,3,2528.7443934228118,2067,126.79042397078996,0.8308799821323246,5876,87,0.8559247848198711,0.7789626233025325
562786588,Existing Customer,53,M,3,Graduate,Married,$120K +,Blue,49,1,3,2,8734.88127372629,0,8569.723034975916,0.9681399543855609,14183,101,0.7166865456393452,0.00037181517950465897
670209096,Existing Customer,50,F,3,High School,Married,Less than $40K,Blue,45,3,4,2,1923.1766230256524,687,1174.2006903470806,0.6480539871743949,5187,91,0.7514677737521478,0.5123267159194875
634286825,Existing Customer,60,F,1,College,Married,Less than $40K,Blue,35,2,2,2,2049.4666803357304,1003,780.3048147900302,0.7091309746102239,5199,78,0.803484630321149,0.6290271199379062
784352860,Existing Customer,42,F,2,Uneducated,Married,Unknown,Blue,38,6,1,1,5153.0676068157245,975,4878.758440520901,0.607387467369455,3818,68,0.5119206548247671,0.1981450174071461
578633357,Existing Customer,46,M,4,Uneducated,Married,$40K - $60K,Blue,34,3,2,2,8429.165736066649,1553,7184.081112179306,0.9719880979641631,1919,59,0.7584090107406647,0.17915539323614307
162863491,Existing Customer,52,F,3,High School,Married,Less than $40K,Blue,40,4,5,1,4125.773685478506,2176,1839.7169392923,0.8952132368394501,3783,63,1.1249349587842588,0.5436024086207814
865762158,Existing Customer,42,F,5,Uneducated,Married,Unknown,Blue,29,3,2,3,2495.483677245462,1266,298.03755169467,0.5962042131376593,4348,77,0.4831032551010252,0.6831691797433793
965629346,Existing Customer,40,F,3,College,Unknown,Unknown,Blue,28,2,3,1,1747.454152477426,1266,874.1331579739623,0.7323693476514626,4479,95,0.6428673920494099,0.4937779403116314
763285406,Existing Customer,52,M,1,Unknown,Single,$80K - $120K,Blue,42,6,2,2,18104.101196974098,1324,17610.710947582713,0.7265622716951544,1588,32,0.44348996574026517,0.062357710824288405
962260308,Existing Customer,43,F,4,Graduate,Divorced,Less than $40K,Blue,35,2,3,1,3868.682122570705,1903,1787.4060581510864,0.9532200321936175,1231,29,0.7066541276331376,0.5900415052801161
819399388,Existing Customer,31,M,2,Unknown,Single,$80K - $120K,Blue,23,6,3,3,33413.606883636814,1138,33061.86541460554,0.8051056697042462,2408,67,0.6164273741730318,0.036549348622335595
474987741,Existing Customer,28,F,0,Unknown,Married,Unknown,Blue,36,3,4,2,4046.1237877121152,1400,1508.1072410043216,0.8151309587447417,3782,74,0.8319351054794111,0.3721952170736418
769796780,Existing Customer,26,F,0,Uneducated,Unknown,Unknown,Silver,12,1,2,3,33647.594764485926,2421,31439.289616177433,0.6362312771735961,3948,55,0.7225665220899449,0.03782851660908505
522607143,Existing Customer,44,M,2,College,Single,$60K - $80K,Blue,33,6,3,0,22210.32471001776,1759,21050.682027797106,1.1556842321098284,2114,38,2.076789315020129,0.05908655004636244
965566319,Attrited Customer,48,F,2,Uneducated,Married,Less than $40K,Blue,40,5,4,2,3179.6868432459537,2600,953.4007972183434,0.6515972214268309,2521,36,0.820328340653472,0.8637235032477486
345070127,Existing Customer,39,M,3,High School,Married,$40K - $60K,Blue,32,6,6,2,9174.946067383296,1064,6801.283042538647,0.833373887279973,1516,39,0.7177007560976879,0.12272534715591306
516159392,Attrited Customer,49,F,2,College,Unknown,Unknown,Blue,39,2,3,2,887.5355999676162,58,1053.9169006840125,0.5737920172017275,2091,39,0.4613780625004682,0.0
628736191,Existing Customer,41,M,2,Unknown,Single,$80K - $120K,Blue,34,3,3,1,18411.66977944257,2474,17020.097908585394,1.0276544628397632,4186,78,0.7128886274804728,0.12768736042533557
762153627,Existing Customer,43,F,4,Unknown,Single,Less than $40K,Blue,30,3,3,1,1096.2370189643138,612,1577.146378047591,0.8588213753497866,4580,67,0.7283112734417124,0.40187256502046437
362495964,Existing Customer,41,F,4,Unknown,Single,Less than $40K,Blue,25,6,2,1,2242.8044586778483,1906,1115.5768855490337,0.6577759018630255,4441,73,0.7786597291294587,0.718196025584146
880642680,Existing Customer,41,F,4,Uneducated,Single,Less than $40K,Blue,32,3,4,4,1317.7308545551653,829,68.63592433900703,0.6311841859176772,4162,76,0.6272382094308022,0.5640577491004841
913900824,Existing Customer,46,M,2,College,Married,$60K - $80K,Blue,39,4,6,4,17461.134889818353,33,16411.13496183485,0.9761095087423359,2496,46,0.6276962188342918,0.0
519434561,Existing Customer,34,F,2,Doctorate,Single,Less than $40K,Blue,28,3,3,2,1258.6895952273078,0,1419.1183849401355,0.9142115292839986,2995,91,0.8848569612504537,0.0
555564176,Existing Customer,49,M,3,Graduate,Married,$80K - $120K,Blue,43,1,4,1,10511.228804177683,31,9284.107101102903,0.7394247108217178,14332,123,0.8837491724401721,0.014185584882483056
259299434,Attrited Customer,45,M,3,Graduate,Single,$60K - $80K,Blue,32,2,4,2,13278.545060107,5,12611.108570877634,0.4931656055958893,1352,40,0.5927932332548974,0.012790944917011932
261273520,Existing Customer,56,M,3,College,Married,$120K +,Blue,49,3,2,0,9361.677030428129,2175,7800.530797616892,0.562122335208878,711,19,0.744559072179544,0.2012111733715924
700327267,Existing Customer,52,F,2,College,Unknown,Less than $40K,Blue,44,4,1,3,3051.0809904423645,2326,1470.6973184508213,0.8028017615997414,5307,76,0.5321697457217822,0.7262129956415153
643379277,Existing Customer,64,F,1,Graduate,Single,,Blue,57,4,2,1,6775.29638010699,950,5423.443397209812,0.8350715060738932,3994,69,0.8196493237399932,0.13809448062314622
210872464,Attrited Customer,47,M,3,Graduate,Single,$40K - $60K,Blue,34,4,3,3,4376.737854192538,79,3634.4304600098767,0.7986407159210521,7693,71,0.7735701536175772,0.03638097905383679
829141211,Attrited Customer,44,M,4,Unknown,Married,$80K - $120K,Blue,37,5,1,2,3406.429956138729,1519,1108.8236037322104,0.6962809227670114,3277,66,0.8461491968407505,0.5733716889058134
291575419,Existing Customer,55,F,1,Graduate,Single,Less than $40K,Blue,42,6,3,2,2307.053839339778,1286,1875.1286389692477,0.832097188832954,4449,74,0.79785867870226,0.5063311128704102
739311317,Existing Customer,54,M,3,Unknown,Married,$80K - $120K,Blue,40,2,3,3,16842.801706048183,6,16309.080709744727,0.8200074559845703,4445,76,0.7805089548508269,0.0
748214750,Existing Customer,37,F,3,Graduate,Single,$40K - $60K,Blue,25,2,2,3,9151.7117920242,1257,9594.187932445026,0.9491317387108726,8404,105,0.6859661123747336,0.11469066831458276
804577659,Existing Customer,38,M,3,High School,Single,$80K - $120K,Blue,29,5,3,4,6213.198401889679,627,6334.205937997931,0.6798302305927648,3539,83,0.5658190713547554,0.09244276340241661
371789408,Existing Customer,41,F,2,Graduate,Single,Unknown,Silver,36,2,3,4,33808.83623438997,1040,34037.01498778346,0.8541541172605926,8476,99,0.7583147080252807,0.03945105550665981
417337034,Attrited Customer,52,M,2,Graduate,Single,$120K +,Blue,41,1,4,2,31614.444285817586,775,30223.28244119505,0.6203958623206938,1691,35,0.49210933633542653,0.017715002888901297
207021305,Existing Customer,48,M,5,Unknown,Unknown,$60K - $80K,Blue,35,4,1,2,5298.359938917462,2052,2105.830603280145,0.6157151461931116,3633,61,0.723563907698591,0.4781927681256743
178116582,Attrited Customer,44,M,3,Unknown,Single,$60K - $80K,Blue,33,6,3,0,14512.637723786012,2503,11757.976413563047,0.49335120488520257,1755,41,0.7451400390618517,0.216531419633044
149799747,Existing Customer,50,F,3,Doctorate,Single,$40K - $60K,Blue,42,4,3,3,3843.997729419722,795,2196.114184180805,0.7799491127214523,4465,70,0.8141788837689715,0.23684389901286118
813968676,Existing Customer,57,M,3,Graduate,Single,$40K - $60K,Blue,47,3,3,0,10065.476554496514,1478,7834.702309105532,0.7899010998324139,4335,75,0.4944006842658272,0.19635369135940683
258138444,Attrited Customer,64,M,1,Unknown,Single,Less than $40K,Blue,36,3,4,4,2914.372557964412,0,2762.8669532444155,0.876357225834922,1403,38,0.596416079682364,0.0
117789205,Existing Customer,34,F,4,Graduate,Single,Unknown,Silver,30,6,2,2,30053.167383188615,679,29641.1890682695,0.7274026514788053,2429,66,0.5119497782714074,0.007151056747307838
392600567,Attrited Customer,41,F,1,High School,Single,$40K - $60K,Blue,36,4,3,4,3447.2626115605935,0,2425.535136029857,0.4862006727390961,4541,54,0.8525100606081095,0.028575506316295754
150708932,Existing Customer,48,M,4,Graduate,Single,$80K - $120K,Blue,33,5,6,4,15547.078939280209,0,16312.733221584991,0.6696774024115967,1737,53,0.5215763191753311,0.0
947688248,Attrited Customer,42,M,3,Doctorate,Single,$120K +,Blue,25,3,2,2,8851.391647416036,0,6944.408198722585,0.7293021847493838,2276,30,0.596378570801888,0.0
995825527,Attrited Customer,48,F,4,Uneducated,Married,$40K - $60K,Blue,39,3,3,3,2187.001176814642,1558,836.8899103971022,1.1392756184685013,3489,56,0.7895363250328251,0.6517615951325656
803935162,Existing Customer,36,F,2,Unknown,Married,$40K - $60K,Blue,15,4,2,1,2250.2658631150302,820,696.7844063241688,0.670944380569849,4905,82,0.6263593834121747,0.5940634214725367
679835443,Attrited Customer,36,F,3,Unknown,Single,Unknown,Blue,32,3,4,4,19189.23671877994,1570,17967.595215074103,0.6555603341029534,2432,56,0.600458496682032,0.06854498496887707
433391421,Existing Customer,44,F,3,Unknown,Divorced,Less than $40K,Blue,24,4,2,2,2111.610814275694,1554,1184.2527288042238,1.3987197190921814,4403,57,0.8439291328368226,0.5542728267909992
678625187,Existing Customer,55,M,3,Post-Graduate,Married,$80K - $120K,Blue,36,6,1,0,6276.915287688955,1943,3695.470766309088,0.7109497935385036,4485,89,0.7041480319149864,0.30883640228437526
880460952,Existing Customer,33,F,3,Unknown,Married,Less than $40K,Blue,28,1,2,1,4824.882353354482,928,3667.250674385784,0.8488822718084807,5556,78,0.8604908509810264,0.1913714130437703
947401901,Existing Customer,41,F,3,Uneducated,Married,Unknown,Blue,31,3,2,1,2854.592616305004,0,4482.771905273638,0.5806294894948539,3706,63,0.7764336282789706,0.0
253033596,Attrited Customer,42,F,3,Post-Graduate,Single,$40K - $60K,Blue,24,3,3,5,4880.332515552231,1562,5155.611403531306,0.8866603773817124,5073,92,0.5965096947794629,0.2979776580077484
701667711,Existing Customer,39,F,0,High School,Single,Less than $40K,Blue,26,4,3,3,4034.085767278492,693,3512.270516024364,0.6520328021734434,4093,91,0.8831439949541665,0.20662625881528512
928620505,Existing Customer,50,M,1,Unknown,Married,$80K - $120K,Blue,45,5,3,2,33330.71382610817,111,34716.917602181544,0.8446966174895625,1449,45,0.492643264813463,0.0
577345610,Existing Customer,37,M,4,Uneducated,Married,$40K - $60K,Blue,28,3,1,4,2803.6455212007045,578,1307.2903833927467,0.8133363767103312,1502,34,0.30418585115637514,0.2643609539160361
103896032,Existing Customer,42,M,3,High School,Single,$80K - $120K,Silver,32,3,3,3,34031.37757837279,1302,33500.403607602326,0.6910109134562015,3879,61,0.9301954576107536,0.06269504016454307
572741191,Attrited Customer,60,M,0,Post-Graduate,Single,$60K - $80K,Blue,43,5,3,2,12357.209372089841,0,10829.383896784755,0.9897153353093281,4896,64,0.59978626451611,0.0
