CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
714334280,Existing Customer,48,F,3,Graduate,Divorced,$40K - $60K,Blue,39,6,2,3,2361.711457887194,1126,934.1466645044392,0.6197684814356907,1067,19,0.5261241673157527,0.5365702573364586
387803527,Existing Customer,52,M,2,Graduate,Unknown,$60K - $80K,Blue,40,4,1,3,7127.066834686553,13,7239.133161524327,0.8299619458748254,4393,74,0.9862056535110996,0.0003835756999538555
906376437,Existing Customer,33,F,2,Uneducated,Married,$40K - $60K,Blue,23,4,2,4,7137.605300361293,0,6960.409622379505,0.8579071706385172,1725,45,0.7366667315614175,0.0
798959804,Existing Customer,49,F,4,Graduate,Married,Less than $40K,Blue,36,3,3,5,1438.461889938371,671,902.3911667168352,0.684596672477923,4733,90,0.6665135686435189,0.4709758894217674
399518079,Existing Customer,32,M,0,Graduate,Single,$40K - $60K,Blue,21,6,2,3,3166.5890748235556,1500,856.6425377765488,1.0323273844431293,2752,54,0.7981139642654144,0.5281306557953565
970404987,Existing Customer,38,F,3,High School,Married,Unknown,Blue,29,4,2,2,11242.335264602028,1569,9673.29367626799,1.1406542967544455,2108,38,0.7262475652903054,0.1341225564727849
490671066,Existing Customer,40,M,4,Doctorate,Single,Unknown,Blue,24,3,2,5,18348.45810794745,1173,17790.67114240446,0.7484709690719765,3116,61,0.8126400389849905,0.06161849670727967
632186206,Existing Customer,53,M,2,Doctorate,Married,$60K - $80K,Blue,40,3,4,3,11137.438282988402,1451,10167.0191984678,0.7398981465930318,1973,60,0.6631477394815382,0.12830268958105182
238588478,Existing Customer,48,F,2,High School,Married,$40K - $60K,Blue,39,5,3,4,2277.942247822062,1939,857.0059603379564,0.5993581119286557,3919,60,0.8024217315463933,0.7019586892141331
983019541,Existing Customer,30,F,0,High School,Single,Less than $40K,Blue,20,3,3,4,2020.1095475366917,1091,688.7726113871806,0.6931219047392889,4750,78,0.7287093510371458,0.5284722077760191
716451422,Attrited Customer,32,M,3,Graduate,Married,$40K - $60K,Blue,20,2,2,2,2877.1105440850056,50,3482.766532222759,0.5439150619738365,6500,64,0.751382854183414,0.004263263966484962
819407461,Existing Customer,42,M,3,Graduate,Married,$80K - $120K,Blue,26,1,2,3,8148.831932606724,1329,6890.430105962815,0.6642193024584868,4181,75,0.4811984714377416,0.15637943776359117
225382281,Existing Customer,40,M,1,Uneducated,Married,$80K - $120K,Blue,36,6,3,2,1091.2337640854528,549,952.0115278555637,0.7146866694636768,4377,82,0.8382348593127458,0.32858947745265943
830653875,Existing Customer,37,M,4,Graduate,Married,$80K - $120K,Blue,26,6,2,3,2694.439418608604,1804,1104.2971141467974,0.7141099917948066,1642,37,1.1870687863875613,0.6468742929153618
439629821,Existing Customer,36,M,4,Unknown,Single,,Blue,36,6,1,2,10002.565375187663,1009,9067.718130013403,0.4860615050101128,2649,64,0.4505319864843243,0.08794387074114078
671258923,Existing Customer,48,F,2,College,Married,Less than $40K,Blue,41,2,2,2,5510.41219413733,2558,2837.1191494601344,0.774317821933321,7017,84,0.5507661253215769,0.45050968285483145
693039150,Existing Customer,44,M,4,Unknown,Single,$60K - $80K,Blue,36,3,1,4,10942.382076046692,1576,9048.50791748974,0.9084446368001365,2278,33,0.4278763168068233,0.13002326667329783
352180629,Existing Customer,37,F,2,High School,Married,Less than $40K,Blue,27,6,6,2,3059.066831058963,38,3638.359202981876,0.4914422849939691,1380,31,0.7199243808803869,0.0
537378043,Existing Customer,50,F,4,High School,Single,Less than $40K,Blue,42,2,1,2,1549.5720254158562,13,1867.0084221882694,0.6698481705128445,4272,61,0.6187698942355866,0.007405916917139398
866384622,Existing Customer,43,F,5,Graduate,Married,Less than $40K,Blue,35,3,6,4,5331.535101984248,2217,3462.9787570010367,0.6636590989679244,5115,75,0.5658449025335658,0.4052597149560268
336465587,Existing Customer,43,F,3,Uneducated,Single,Less than $40K,Blue,38,6,1,2,1491.1308018583134,0,1350.2497465725978,0.7859828555947093,4825,79,0.5544044571105791,0.0004288674421424397
725222584,Existing Customer,51,M,3,Graduate,Married,$40K - $60K,Blue,36,6,3,3,11537.82362416233,970,10788.596830301432,0.5627400007390632,1846,32,1.1262417652322445,0.07980334254281773
102633735,Attrited Customer,38,M,2,Uneducated,Single,$120K +,Blue,30,6,3,4,3714.044472477061,2526,1441.4878107868824,0.6109835765155605,2478,46,0.6186749166123608,0.6163226484595543
317756570,Existing Customer,55,F,2,Graduate,Divorced,Less than $40K,Blue,49,5,1,4,3463.3581753088515,2014,1157.5612730040443,0.6607990383857373,3426,64,0.8794928284598487,0.513923593877109
628792299,Existing Customer,65,F,0,College,Married,Less than $40K,Blue,56,6,1,2,772.3073534339381,651,987.8230540612205,0.5219300764324926,2246,55,0.5694627623179728,0.47371951938433043
328212595,Existing Customer,46,F,2,Uneducated,Unknown,$40K - $60K,Blue,35,6,2,1,6304.680198058705,1341,4986.62127341682,0.9761795262531565,4849,94,0.8265820381218987,0.23050588646521603
690525512,Attrited Customer,39,M,1,College,Married,Less than $40K,Blue,27,4,2,2,2223.225503611603,1066,1090.851563623106,0.8484430143871622,4469,72,0.7531903266982062,0.46864158804024914
460327746,Existing Customer,51,F,0,Uneducated,Married,Unknown,Blue,36,6,3,2,6243.987366557476,0,6207.54189674892,0.7066664515090092,4437,90,0.8139822699791226,0.0
282554849,Attrited Customer,36,F,1,Uneducated,Unknown,Less than $40K,Blue,36,2,3,2,1440.0094465345944,492,957.8043569626761,0.5393172305857208,2132,39,0.4493458246431067,0.3279757679262651
932081879,Existing Customer,42,M,3,Graduate,Married,$80K - $120K,Blue,26,1,3,3,8358.773916439975,1309,7162.584390556686,0.6701621673124691,4008,75,0.48208389337062874,0.1654365740315763
766208394,Attrited Customer,41,M,3,Uneducated,Married,$120K +,Blue,36,1,2,3,33938.00485061351,0,34363.03489428396,0.3844113631424949,5642,56,0.23596787890929113,0.0022884163948276967
824995318,Attrited Customer,47,F,4,Uneducated,Married,$40K - $60K,Gold,34,2,3,3,23802.15286085413,11,24595.949269724333,0.20965311428529831,4564,61,0.6049903342112057,0.003856453218554975
230734943,Attrited Customer,45,M,4,Graduate,Married,$80K - $120K,Blue,35,2,3,3,23342.68498126901,1292,22621.611016224888,0.45668414500673277,2222,45,0.42857006942882464,0.06044479747170361
284067297,Existing Customer,55,M,3,Graduate,Married,$60K - $80K,Blue,48,3,1,4,5956.170177638487,2542,3099.2515524593787,0.7051367374875054,3195,56,0.9325678206179251,0.44197294905764284
308889298,Existing Customer,48,F,1,High School,Married,Less than $40K,Blue,40,5,4,3,4100.579953557805,1385,2531.624204093895,0.7703472916914875,4674,94,0.6595011531774212,0.3299478667661698
101914483,Existing Customer,44,M,3,College,Unknown,$60K - $80K,Blue,33,6,3,2,15119.050053909794,1195,14273.826007019725,0.933780673469916,4521,81,0.8253072223051733,0.07678989985576153
996649786,Existing Customer,48,M,1,Unknown,Married,$60K - $80K,Blue,36,4,1,3,11387.943231775822,1822,9777.540901201024,0.6180199481587504,3262,70,0.6796316653913982,0.1488178449622623
945462068,Attrited Customer,50,F,2,Uneducated,Single,Unknown,Blue,41,2,3,2,2538.463978457015,2234,446.4549658417023,0.499811261399208,1912,40,0.48156041399734595,0.8110721610237113
247777776,Existing Customer,42,F,3,College,Single,$40K - $60K,Blue,30,6,3,2,5540.575622676597,1804,3626.4658264621708,0.5172921157834429,1498,44,0.7646310026472463,0.3332357572159616
256926436,Existing Customer,33,F,2,Uneducated,Married,Less than $40K,Blue,22,4,2,4,1719.504684138861,0,1987.4280726029638,0.68543206154463,1844,40,0.7382753820675589,0.0
927788600,Attrited Customer,42,F,4,College,Married,$40K - $60K,Blue,37,3,3,1,4417.168689500997,0,4060.2614772320217,0.5498474835606098,2219,41,0.46447154222572495,0.003900529681565254
850431772,Existing Customer,53,F,1,College,Single,Unknown,Blue,44,3,2,2,11250.370268237273,1304,9460.013584256321,0.6195723554775564,3672,86,0.6501369459976692,0.14061110129356802
560444016,Existing Customer,40,F,2,Uneducated,Married,Unknown,Blue,29,5,3,3,13096.3355501835,11,13039.303622800728,0.7252090935762728,4391,61,0.8426971326917146,0.0
857705583,Existing Customer,59,M,2,Graduate,Single,$60K - $80K,Blue,42,3,2,2,17119.893067332516,1397,15687.588036913046,0.5935058754887969,3401,73,0.609901836635014,0.08381517720610161
839305054,Existing Customer,42,F,3,Unknown,Divorced,Unknown,Blue,31,5,3,2,2285.228565034403,1029,1336.5007691069923,0.6951480400336911,4479,65,0.7800335096813197,0.44587694968785113
171330083,Existing Customer,34,M,2,Unknown,Married,$60K - $80K,Blue,36,5,2,4,2373.4862510005046,1979,782.5243564710531,1.1914602347844823,3002,49,1.365703233438231,0.8510225314363554
515663053,Attrited Customer,41,M,2,Unknown,Divorced,$40K - $60K,Blue,25,4,2,4,4190.481302598875,2192,2033.374619242306,0.8081219270181328,8726,70,0.673598698827399,0.5289980373384009
787920056,Existing Customer,38,F,3,Unknown,Unknown,$40K - $60K,Blue,36,6,1,3,3580.0493283172677,1791,1553.9424183029394,0.8970329491329506,4608,83,0.9065595709415283,0.5256748391623735
593043485,Attrited Customer,39,M,1,Uneducated,Married,Less than $40K,Blue,36,3,3,3,4592.1799085928915,0,3835.820331171251,0.4025007790240054,1010,18,0.15634063699893483,0.0
430882574,Existing Customer,41,F,3,High School,Married,Less than $40K,Blue,36,6,2,3,2331.9362306080784,1513,387.84048581918785,1.111515592244838,5169,77,0.8077337033394829,0.6335783539525852
409821023,Attrited Customer,43,M,2,Doctorate,Married,$80K - $120K,Blue,32,4,2,2,25501.3622494709,1056,24853.599275300898,1.2962630241817177,1821,29,0.5850973156687828,0.04959260330950345
227745353,Existing Customer,40,M,3,Unknown,Single,$40K - $60K,Blue,36,1,3,1,7966.5019802938705,1184,7134.08690062269,0.8341498219486546,14978,101,0.9252911397673006,0.13256842286425605
820331578,Existing Customer,51,F,2,High School,Single,$40K - $60K,Blue,37,5,1,1,2749.5412999571695,2455,49.88586502857845,0.7282641356652201,4910,74,1.1037287993581384,0.930981502918261
951709481,Existing Customer,34,F,2,Unknown,Single,Less than $40K,Blue,29,3,1,0,5803.988571852055,857,4557.780357426389,0.8311537252248372,2507,59,1.0275728118053242,0.14472879173358155
691874386,Existing Customer,57,F,2,Graduate,Single,Less than $40K,Blue,50,6,5,2,1680.0638096938803,868,947.2491425756466,0.7036196469134255,4820,62,0.6717697270476782,0.6045936249005706
189833684,Existing Customer,39,M,3,College,Single,$120K +,Blue,30,4,2,1,8721.41491505435,0,8712.22350344182,0.6130341111491447,4359,78,0.7588098529493382,0.003061886886198309
606353641,Existing Customer,50,F,1,Graduate,Married,Unknown,Blue,43,6,1,2,7494.501175370021,5,7776.981733623574,1.023335938070751,3786,72,0.6811134594025787,0.0
975699466,Attrited Customer,44,F,4,High School,Single,$40K - $60K,Blue,39,4,3,3,10644.809727967579,2535,8467.802018992117,1.0474377419089087,2958,54,0.7521824739971648,0.24136850632592322
909335304,Existing Customer,41,F,4,High School,Married,Unknown,Blue,30,5,2,2,8963.353480872642,1581,7399.267320047969,0.7776639331047456,4676,76,1.1149019627016898,0.18782346678082257
707795284,Existing Customer,45,F,3,High School,Single,Unknown,Blue,25,4,2,1,2331.0552908119867,1033,1071.155674522685,0.5957622620855714,4245,59,0.7793456876997275,0.5172226850618185
883588983,Existing Customer,58,F,3,College,Married,Less than $40K,Blue,53,4,3,1,2640.75529356639,1579,698.0900337047782,0.7593031637924954,4719,89,0.6057596944761825,0.6312731588463427
496938060,Existing Customer,33,F,3,Graduate,Married,Unknown,Blue,16,5,3,3,1647.4074713521966,1054,617.9433773014433,0.9018728273931272,4203,66,0.6785875377469278,0.7211449808140273
832336936,Existing Customer,45,F,2,Graduate,Married,Less than $40K,Blue,36,2,3,2,3498.844874390208,1905,1670.0574595793817,0.846043045552897,14003,105,0.5623338081399201,0.5700615714740506
231153051,Existing Customer,54,F,4,Graduate,Married,$40K - $60K,Blue,41,1,2,3,1629.9129688849828,0,1636.9524002607382,0.8508811997291666,4974,87,0.6345739883421019,0.0
867830785,Existing Customer,42,M,4,Uneducated,Single,$80K - $120K,Silver,36,2,2,1,34251.15498724158,2232,31960.104201782484,0.855017761821841,7948,93,0.618608058291249,0.06270584010468222
878731421,Attrited Customer,65,F,0,High School,Single,Unknown,Blue,56,3,6,3,,441,5004.127646522774,1.0161557761521471,1512,32,0.450304637264035,0.08000261753402853
882274807,Attrited Customer,56,M,1,Unknown,Married,,Blue,36,6,1,3,12670.75314743153,1850,10687.66581268922,0.6863356440368916,1028,19,0.4533903424139782,0.15578838956366714
945315049,Existing Customer,52,F,2,High School,Single,Less than $40K,Blue,42,6,2,2,1554.2560024453878,908,678.9814343687574,0.8127296075452648,4537,75,0.8739811287034024,0.6052128351970333
776356792,Attrited Customer,53,F,2,Doctorate,Married,Unknown,Blue,39,1,2,3,1763.8404694738633,66,1688.967566117659,0.6531081385119953,733,21,0.6980312226225612,0.0
885346753,Existing Customer,61,M,1,Uneducated,Single,$60K - $80K,Blue,46,5,3,2,1948.1280683905659,1137,1321.6632231333215,0.6738984540096434,1222,32,0.6107504843098481,0.5191075065571149
741820607,Existing Customer,55,F,2,Graduate,Single,Unknown,Blue,42,2,3,2,20717.250510485133,1650,19038.420413165615,0.7356348303256998,7449,94,0.6439535570959272,0.10068133146402054
212990181,Existing Customer,52,F,3,High School,Married,Unknown,Blue,36,2,2,2,8126.018205163258,1592,6748.610526703845,0.7402554890679515,4490,63,0.6552881701862352,0.19521041464550581
793252899,Existing Customer,46,M,4,College,Single,$60K - $80K,Blue,34,5,3,4,2691.4332403831345,1443,1216.8233069361963,0.6177987609155955,2818,51,0.9074814711474342,0.578324863730173
174881429,Existing Customer,45,F,1,High School,Divorced,Less than $40K,Blue,36,6,2,2,9737.765301212348,1584,7712.31509422712,0.6602244363971919,3795,81,0.6566155857202406,0.16535762008534297
877404816,Attrited Customer,36,M,3,Uneducated,Married,$40K - $60K,Blue,25,5,0,3,1321.7342624130051,4,1662.5689179924784,1.0261624509277136,4977,77,0.9204183020592475,0.0
522035018,Existing Customer,60,M,1,Uneducated,Married,$60K - $80K,Blue,48,3,1,3,10097.768588454106,2051,8276.243485811126,0.6216483238323265,1531,44,0.3581188298391283,0.1890970650043413
414188719,Existing Customer,47,M,2,College,Divorced,$80K - $120K,Blue,31,3,1,3,5296.6216888407325,720,4166.64752467908,0.7870309921839874,4364,89,0.580558989520209,0.14628603059649656
830362115,Existing Customer,40,F,2,High School,Single,Less than $40K,Blue,34,4,2,2,2138.237950822908,1462,1134.5150689486575,0.7935764235364037,4557,82,0.8210974667251922,0.6084188161872652
199160345,Existing Customer,60,M,1,Uneducated,Married,$60K - $80K,Blue,48,3,1,3,10167.226338897823,2060,8521.98897263177,0.6217705567545919,1611,45,0.36891429939876647,0.20296321785220722
730329595,Existing Customer,39,M,1,Unknown,Single,$80K - $120K,Blue,36,4,2,1,5910.6872838931195,0,5966.624591929974,0.6944597238480682,4285,77,0.8469866911801642,0.012678205680748083
954079925,Existing Customer,50,F,1,Uneducated,Married,Less than $40K,Blue,36,5,2,1,2212.953649163508,1690,491.35456054828524,0.680380637367626,4406,70,0.6828729775312306,0.7837398706566434
776035231,Existing Customer,53,M,1,Graduate,Married,$120K +,Blue,41,6,3,2,1811.238544291258,733,759.704064583826,0.6409837620278658,1472,33,0.49108648246930814,0.46871401306571076
114629986,Existing Customer,42,F,3,High School,Married,Unknown,Blue,30,1,1,2,2314.5512010512452,940,637.1719347331641,0.7778956392423862,4721,86,0.7729042476177752,0.5137846018793357
620999713,Attrited Customer,52,F,2,Doctorate,Married,Unknown,Blue,45,6,6,2,5952.266745484252,47,6380.734354579658,0.6504880664113758,4952,80,0.692586560051837,0.0
200204188,Existing Customer,47,M,1,High School,Married,$60K - $80K,Blue,36,4,4,3,20679.289818629182,1,20541.091638496007,0.8251754121044554,3979,68,0.716387163214002,0.01417387840885593
218217258,Attrited Customer,61,M,0,College,Single,$80K - $120K,Blue,50,2,4,3,20860.11369823912,18,21400.972447076954,0.6983377215803096,2994,52,0.769607909227697,0.018426806784523585
607469991,Existing Customer,35,F,3,Uneducated,Married,Less than $40K,Blue,25,4,1,2,2322.2980531185344,1098,774.5668684372881,0.9031617645346505,1619,29,1.0010859470000835,0.5224486135675603
902360811,Existing Customer,39,M,1,Graduate,Single,$120K +,Blue,28,4,2,2,16225.809823220086,0,16971.580151262642,0.7758345251386987,4236,81,0.6755439759765742,0.00015382171972422502
198930291,Attrited Customer,57,F,2,Uneducated,Single,Less than $40K,Blue,36,5,3,2,7904.219557576434,1258,6672.203791092266,0.800162075387183,16231,125,0.6386634897795743,0.14158222359674807
150247378,Attrited Customer,63,F,0,Graduate,Single,Less than $40K,Blue,56,5,6,3,1283.3397447069271,1548,630.9099291682065,0.7919934923881543,2366,48,0.7072564447998441,0.8007367535491531
630413161,Existing Customer,38,F,3,Post-Graduate,Married,Less than $40K,Blue,32,4,3,2,3321.3841775251644,2514,1077.2753669964582,0.8562137735831972,3810,73,1.00035053830173,0.7550039868520975
454350158,Existing Customer,52,M,2,Graduate,Married,$80K - $120K,Blue,42,5,4,2,21048.312540907264,1041,20990.76067889445,0.657474439761389,1565,34,0.5911119249623861,0.05465818143341241
262709127,Attrited Customer,57,M,3,Graduate,Married,$120K +,Blue,38,2,3,3,8074.302723349777,1386,7392.624357018843,0.7812064984411947,551,11,0.8407523587190835,0.1704483911128157
620916801,Attrited Customer,52,F,1,Graduate,Single,Less than $40K,Blue,47,3,4,4,1860.967948632532,591,1472.8475073385162,0.7194845277241684,2710,42,0.508292702023461,0.34097694811199786
966542834,Existing Customer,38,M,0,Uneducated,Married,$60K - $80K,Blue,19,3,1,3,3464.319023607964,2169,964.6791561835652,0.6775434437739281,1519,45,0.6681421246683272,0.6402330273203708
936273093,Existing Customer,43,F,3,High School,Unknown,Unknown,Blue,28,6,2,3,6974.879856957091,2164,5001.162452264316,0.809115066821717,5039,86,0.7377669930623356,0.3158438632404551
648107023,Attrited Customer,27,F,0,High School,Married,Less than $40K,Blue,22,4,1,2,2426.753073809978,1371,467.05576891784443,0.8951883675123352,1711,33,0.38452638013973467,0.7492240649844836
283917607,Attrited Customer,56,F,3,Graduate,Married,$40K - $60K,Blue,44,6,3,4,1652.2391728562088,20,1309.8146977690228,0.3144504240607475,1975,34,0.40128392691889225,0.0
353920814,Existing Customer,53,F,1,Graduate,Divorced,Less than $40K,Blue,46,5,4,3,3831.8118352108554,1338,2334.264463840131,0.6669768778156098,4513,62,0.70137224254314,0.38939446416573753
244259192,Existing Customer,35,M,2,High School,Married,$80K - $120K,Blue,22,3,2,4,3256.8961507011804,1426,1526.6808426270234,0.6219103679584285,1827,33,0.6242953792194833,0.4680720060799868
798232266,Existing Customer,56,F,2,High School,Married,$40K - $60K,Blue,41,5,3,2,2795.3184189310045,1415,1067.1960398452607,0.680382722707019,1804,27,0.23157136033820402,0.5185584918429865
664866862,Existing Customer,46,F,3,Unknown,Married,Unknown,Silver,41,6,3,2,34076.30374798269,1,34482.85585035559,0.8865786453797546,3667,72,0.7567030603872186,0.0
702423514,Existing Customer,59,F,1,High School,Single,Unknown,Blue,52,2,1,1,7558.543960905569,2405,4974.234803788371,0.7097103404326369,4681,91,0.8076483491486759,0.32305361752298517
411640232,Existing Customer,46,F,5,Graduate,Divorced,Less than $40K,Blue,40,3,3,3,1515.998764964636,917,540.7288563039955,0.8003154765500262,4592,90,0.6678152714656701,0.583492717343003
718439096,Attrited Customer,54,F,4,Unknown,Married,Less than $40K,Blue,43,3,3,0,5131.077593752781,0,5133.741272255542,0.3346833471985084,1779,45,0.6926561899905975,0.014454603429917789
546612815,Existing Customer,42,F,2,High School,Married,Unknown,Blue,30,5,3,2,2214.79743877997,717,874.1425960909669,0.6524483317495489,5141,64,1.0722460668853833,0.37697393300035276
324170663,Existing Customer,54,F,2,Graduate,Married,Unknown,Blue,47,4,3,4,2446.3357030266234,1139,1202.365184973249,0.6672814847668771,3965,77,0.7107487239319493,0.5360820859088495
842380579,Existing Customer,44,F,4,High School,Single,Less than $40K,Blue,40,2,1,2,1544.3786948121399,1175,196.1681243571689,0.5477140807069404,4500,78,0.5211082004865626,0.811614326479534
635051850,Existing Customer,47,M,2,College,Married,$40K - $60K,Blue,43,3,4,1,7286.91532937825,727,6607.503015467381,0.6841160953984893,5051,74,0.5681287452686219,0.1002275794072632
123912873,Attrited Customer,60,F,2,High School,Married,Less than $40K,Blue,42,3,3,2,2102.2070198620195,13,1551.4044381246854,0.061987688082180546,1737,41,0.07612574860951099,0.0030477208989580424
541519601,Existing Customer,34,M,3,High School,Married,$60K - $80K,Blue,26,4,3,3,2653.624104648805,2509,353.4570282574797,0.9410745724419761,1942,35,0.943349488956447,0.7799302595285775
819918184,Existing Customer,52,F,1,High School,Married,Less than $40K,Blue,44,1,1,1,2859.498523741217,1746,241.20226251515578,0.8531042932022052,4369,77,0.9210956722402991,0.6853126227027204
869793928,Existing Customer,45,F,2,Graduate,Unknown,Less than $40K,Blue,36,3,1,1,2736.793928899209,1927,833.1073886034501,0.7209895533819626,3877,83,0.7445333460384467,0.7010813198164287
671283440,Existing Customer,44,F,2,Graduate,Married,Less than $40K,Blue,36,5,3,3,4415.778579820531,8,4182.937804890678,0.5446901236724536,4013,56,0.7496323783503924,0.0
692058548,Existing Customer,44,M,5,High School,Single,$80K - $120K,Blue,37,4,2,3,15648.047744664775,1722,14102.310802899781,0.8379608369403161,4341,82,0.5642301768600686,0.10650664065567358
844838319,Existing Customer,57,F,3,High School,Single,Less than $40K,Blue,53,1,3,2,2808.5435144988696,2236,840.0855092305334,0.7072642374086856,4678,89,0.9775662777982737,0.7339999852253521
642016524,Existing Customer,46,M,3,Uneducated,Single,$120K +,Blue,36,5,1,3,26695.1355432654,1987,24918.304018639777,0.6359804705285039,2130,40,1.04887238354478,0.07590844333971256
643758937,Existing Customer,40,F,2,Uneducated,Single,Less than $40K,Blue,27,2,6,2,1585.8803749512563,33,2191.6783926215667,0.609572935737546,4235,90,0.8632217217570398,0.0042973267359445256
200726383,Existing Customer,54,M,4,Graduate,Married,$60K - $80K,Blue,49,3,2,2,5183.645873736671,1123,4370.90402396623,1.1877681657130161,2148,61,0.9833856980250717,0.20903679674866962
118321603,Existing Customer,56,F,1,Uneducated,Unknown,$40K - $60K,Blue,46,4,3,3,3095.2731961298664,1276,1444.9181650390594,0.4940540828046671,4023,67,0.5966161381951953,0.45499822788529987
839512675,Existing Customer,43,M,5,Unknown,Single,$60K - $80K,Blue,24,3,1,3,4738.512068864869,0,4784.883493575642,0.9629011549864265,4193,81,0.6370877466704713,0.0
968022412,Attrited Customer,36,F,0,Uneducated,Divorced,$40K - $60K,Blue,30,1,3,4,2158.34552756921,0,2437.250955370401,0.9081099920011944,1476,39,0.5938324798385682,0.0020804851813380136
657582228,Existing Customer,53,F,3,Graduate,Married,Less than $40K,Blue,35,4,3,1,3338.6489973688103,2183,1057.1397565702498,0.8746421122999767,4497,77,0.9569857155539939,0.6354111732872327
790051482,Existing Customer,40,F,4,College,Married,Less than $40K,Blue,26,3,1,1,2925.2133942979012,4,3048.503253534509,0.5960200246910711,3697,68,0.770180321169225,0.006398626069301214
953559211,Existing Customer,31,F,0,High School,Single,Less than $40K,Blue,23,4,2,3,2390.722713711721,1259,722.6800953281253,0.6137604353150744,4951,83,0.9743754195102529,0.5500355937266319
239244220,Existing Customer,47,F,5,Post-Graduate,Divorced,Less than $40K,Blue,30,4,1,2,5637.359813470424,2235,2684.9459351410933,0.6677173467704312,16815,123,0.6512715561418847,0.4611826161200939
940397978,Existing Customer,43,M,2,Uneducated,Single,$120K +,Blue,33,5,3,1,29693.00084848571,1361,28918.30942962968,0.7131860482233476,3456,74,0.900883082625972,0.05619411102055076
938619050,Attrited Customer,38,F,1,College,Single,Less than $40K,Blue,33,6,2,3,3586.7795308136074,2534,355.5393774566496,0.7218533997217443,2530,50,0.525736154602328,0.8157758331674854
516654299,Existing Customer,44,F,4,Graduate,Married,Unknown,Blue,36,6,2,2,3843.4461961889806,783,2967.963340571936,0.8751661217742777,4886,69,0.777785673731055,0.20799228478151963
580979581,Attrited Customer,46,F,4,Unknown,Single,Less than $40K,Blue,33,5,3,5,3348.770355826798,14,2719.4313876800984,1.024802336701567,4665,56,0.5643142360436931,0.0
744721201,Existing Customer,40,F,4,Unknown,Single,Less than $40K,Blue,24,4,1,1,2149.923942665768,1515,410.4441126254368,0.6277366378762375,3387,70,0.6708103509041148,0.696044132969657
792725573,Existing Customer,48,F,3,Uneducated,Single,$40K - $60K,Blue,39,6,3,2,4161.77849818774,9,4406.282521426548,0.9202861110094507,15057,107,0.706719194620649,0.0
191468156,Attrited Customer,41,F,4,College,Married,$40K - $60K,Blue,29,5,2,3,3230.744229733572,59,3051.43613993089,0.8740872234512644,2771,45,0.40126064173473097,0.014035932302526245
856189821,Existing Customer,45,M,3,High School,Single,$60K - $80K,Blue,35,5,3,4,7743.775105336751,651,6598.522930508409,0.5284703110955081,1026,35,0.994927538937546,0.09895244898233761
140271384,Existing Customer,44,F,4,Uneducated,Single,$40K - $60K,Blue,34,1,3,3,3436.28096666027,0,3901.4309643307024,0.7844333866800917,14632,94,0.6738385987548882,0.007165459593322445
807668393,Existing Customer,52,F,3,Uneducated,Married,Less than $40K,Blue,33,6,3,3,5848.381514202181,1409,4355.405067763228,0.9599552088645904,2797,58,0.7541345073058171,0.23353909569681697
645835276,Existing Customer,53,M,2,Graduate,Married,$60K - $80K,Blue,47,6,2,2,6068.3834829087255,1145,5243.6458648835005,0.6375744057812365,1394,26,1.0127083345874097,0.1918428777974259
705925213,Existing Customer,40,F,3,College,Divorced,$40K - $60K,Blue,28,2,2,4,8909.354211049178,1988,7137.436508883456,0.6952415198172545,7607,81,0.6026522826214826,0.22880300571133352
128104470,Attrited Customer,59,F,1,High School,Married,Less than $40K,Blue,50,1,4,3,4618.442700729973,743,3543.1091792256516,0.7941673117677658,10251,65,0.791295468567525,0.15299066643203005
952311109,Existing Customer,39,F,2,College,Single,Less than $40K,Blue,36,6,3,3,9470.078884065859,0,9460.39651023407,0.6171586442928233,1002,27,0.9270061175401519,0.0
823709986,Attrited Customer,56,F,1,Post-Graduate,Married,Less than $40K,Blue,36,6,2,2,2752.8761060618654,2259,350.39338658421445,0.6141430014173096,2518,45,0.36531829614088257,0.8153086555403382
373957529,Existing Customer,53,F,2,Doctorate,Single,Unknown,Blue,49,3,2,3,4117.166458312352,26,4371.3487657704445,0.757156062118909,4589,78,0.8139011241356268,0.0021705711632211792
705033749,Existing Customer,55,F,4,Doctorate,Single,Less than $40K,Blue,44,3,1,1,1784.7086317332607,0,1778.4507547090889,0.7858343356440872,4659,96,0.7274534005417617,0.00013290514478525296
545496547,Existing Customer,36,F,1,High School,Married,Unknown,Blue,36,6,3,4,8378.11612530272,2517,5564.996848873394,0.4376276207995888,1639,36,1.3079168217717247,0.28390792928917646
488965051,Existing Customer,52,M,1,High School,Married,$120K +,Blue,36,5,3,3,30985.14773049913,23,31772.001610486623,0.7446390236815541,3833,52,0.7758501357011213,0.0033742936059140585
808055837,Attrited Customer,51,M,2,Uneducated,Single,$120K +,Blue,39,3,4,1,16841.410933049792,37,16910.481600854688,0.9416421665554126,947,24,0.4726085880445723,0.0
